file_id,user_id,subforum_id,num_contexts,label_text,sentence,label
14098813_3,590151,1381,1,noHate,Some humans do not think them too sometimes .,0
33141766_4,572287,1396,0,noHate,Our dams are overflowing except for the Cape .,0
14040377_2,580185,1387,0,noHate,Any bother u go on lock down no one gets out the cells so its not that bad prison is 24 hour boredom ..,0
14104877_1,572449,1381,0,noHate,I'm 6 ' 1 "  my wife was 5 ' 4 "  I dunno if that counts as tall vs short .,0
31624019_4,599546,1363,3,noHate,Regards  Kyle,0
13862031_1,591107,1391,0,noHate,The reason they are killing themselves is because our weak liberal goverment are too afraid to make them do any sort of training ..,0
13438025_1,578251,1347,0,noHate,INTJ Introvert ( 11 % ) iNtuitive ( 38 % ) iNtuitive Thinking ( 38 % ) Judging ( 22 % ) You have slight preference of Introversion over Extraversion ( 11 % ) You have moderate preference of Intuition over Sensing ( 38 % ) You have moderate preference of Thinking over Feeling ( 38 % ) You have slight preference of Judging over Perceiving ( 22 % ),0
31694187_1,578158,1363,0,noHate,Washington State University ( WSU ) ?,0
14072114_1,578889,1383,0,noHate,Woman get shot by a unseen shooter probably hide in the building in an attempt to dissuad protester to take this building .,0
14106514_1,599445,1381,0,noHate,Check out the Knights of the Ku Klux Klan www.kukluxklan.org they also have a internet news program usually updated weekly and can be seen with Real Player www.thomasrobb.com : ),0
14022486_2,575346,1388,0,noHate,Damn Canada !,0
13864623_3,587329,1391,0,noHate,Every day they erase more of our past .,0
13946706_5,594309,1388,0,noHate,18 times in the last 20 years 9 times in 130 years ....,0
30667359_2,575695,1348,0,noHate,Dash cam truck passes Fedex wiggle wagon at 2 : 40-3 : 00 area .,0
13438903_2,573092,1347,0,noHate,Only scored a 120 .,0
14299539_2,572095,1380,0,noHate,But had n't been able to reply until now .,0
14104433_2,599340,1381,0,noHate,Are there any normal people left ?,0
30520740_1,573414,1359,0,noHate,The weakness of a bat is the wind up  when you draw back to swing you are wide open to attack for about 1/2 second .,0
13488146_1,585682,1395,2,noHate,We dont care about Alaska while it is not white land .,0
13640276_1,591076,1391,0,noHate,cant seem to find it where abouts on the site is it ? all i can get is the thing on football hooliganism,0
14099517_2,573541,1381,0,noHate,Maybe it skips a generation ?,0
30917735_1,578160,1346,0,noHate,With that many groups under the same AO  I wonder how much toe stepping is going to occur ... hope none of our own people get hurt .,0
14051906_1,572315,1383,0,noHate,Children of Germany : more at Kinder Deutschlands | Alle Inhalte | DW.DE | 04.06.2014 Text says she is from Portugal  but looks racially mixed .,0
13859541_1,591112,1391,0,noHate,i think i may know this person ... it 's me and i 'm doing good ! this is some surprise. wow. check you pm 's ! talk to you soon .,0
14079581_1,590810,1383,0,noHate,Thanks to everyone who listened to the radio show last night and apologies for the delay ( it was blocked by ubroadcast for a time ) .,0
13573022_4,575923,1394,0,noHate,Thank you for everything ...,0
14100549_3,574058,1381,0,noHate,Welcome Erica .,0
13496564_3,576891,1395,1,noHate,That 's telling worthless s.o.b.s like Cheney what they can do with their cheap words and crocodile tears .,0
13845153_1,581248,1391,7,noHate,That'll be a ONE person average per county  and a sub on the bench in case anyone gets injured .,0
31723707_1,750045,1363,0,noHate,I live around western new york and i cannot stand the puerto ricans in my school .,0
13429877_2,581485,1347,0,noHate,I plan to add a few more books today as well,0
30622912_3,580712,1359,0,noHate,Kurt Angle youngest of 5 brothers  Brock Lesnar youngest of 3 brother .,0
12846163_1,575514,1396,0,noHate,I'm looking to study at a college in South Africa later in my life .,0
30739023_8,572817,1362,0,noHate,Exercise : Get Johnny to pass the football to Jimmy during practice .,0
14673212_3,614293,1371,0,noHate,Egyptians are not Arabs  they are Egyptians .,0
13864811_2,587048,1391,0,noHate,2508,0
13865891_3,593044,1391,0,noHate,16,0
14099999_1,599170,1381,0,noHate,I am looking for people in north county area .,0
14418116_3,573635,1375,0,noHate,I guess most of them keep to themselves .,0
13861306_1,574905,1391,1,noHate,If there is a positive to come out of this it 's that both communities will now realise that they are not that different after all compared to whats coming in .,0
14410722_1,572095,1375,0,noHate,Move the fight over to the other thread .,0
13860584_2,592772,1391,0,noHate,After knocking back a few guinness we got pretty hungry and he said he knew a great place to go get some food  i was disgusted when he brought me to a chinese restaurant .,0
13844316_1,573428,1391,0,noHate,Reminds me of an old joke .,0
12859000_2,575432,1346,0,noHate,We are badly outnumbered .,0
14669849_4,572344,1371,0,noHate,Thanks for wasting my time .,0
13610248_1,589187,1393,2,noHate,I do n't dare to look at them !,0
14057345_7,572065,1383,0,noHate,Article of our local newspaper is subject to a charge .,0
30722472_1,572895,1354,0,noHate,great posts. see how the media has been lying to us for decades about what actually happened and what it was actually all about .,0
13555446_1,572333,1346,0,noHate,I think George Romero started the whole black hero in horror movies genre .,0
14018324_2,572905,1388,0,noHate,So I guess you 'll just have to go to the Canadian Prime Minister and ask him to declare you Emperor and step down  or something ?,0
14014971_2,577755,1388,0,noHate,Like any new group ; some you 'll like and some you wo n't .,0
30526697_2,572613,1348,0,noHate,I remember going on them when I was a young boy .,0
30462358_2,572095,1362,0,noHate,So you elevate that minority ever so slightly  and screw the rest .,0
14090367_3,572043,1381,0,noHate,Hell of a show as well !,0
14298546_2,573146,1380,0,noHate,Your videos are excellent and you 're one of the most enlightened Whites in our struggle .,0
13497088_1,575162,1395,0,noHate,I was realistic in the first post on this thread ( page1 )  now this  this is the sexy part of our country .,0
14675536_1,575276,1371,0,noHate,lol.,0
14268503_2,580736,1380,1,noHate,The points they raise ought to be brought up far more often on SF .,0
14098201_3,579036,1381,0,noHate,Maybe we could get together !,0
14109612_2,600480,1381,0,noHate,I feel like im the only `` white '' guy here .... Anyway if anybody is in the New York area let me know ! : attack,0
13367480_1,572710,1345,0,noHate,I wonder if one of the victims opened the door to their apartment for some reason .,0
13593233_1,572043,1393,0,noHate,Where do you see a hook nose ?,0
14412618_2,572827,1375,0,noHate,I 'm glad that you 're planning on getting out there to do it .,0
12856293_1,575744,1346,0,noHate,Sounds like when I was down in Collier County last summer .,0
31761747_1,606608,1363,0,noHate,im kind of curious what all of you think .,0
14669384_3,576072,1371,0,noHate,Lots of whites recover from a case of jungle fever to find that they 've done irreparable damage to their lives .,0
12912328_2,572241,1345,0,noHate,I would love to ask `` whats to concider ?? '',0
30657868_1,572896,1348,0,noHate,I would love to hear her do this song today .,0
14100820_1,599140,1381,0,noHate,new to the hole scene 20/m from connecticut make sure you find the real people and not the hole fake wp people,0
14102360_1,599457,1381,0,noHate,I'm a student at U of A ; God only knows how I got in and why i go to school .,0
30513634_1,572273,1359,1,noHate,Have you ever gave hard knocks better than you got them ?,0
14059454_4,576427,1383,0,noHate,There is no way you are taking our ancestral homelands from us ever !,0
13861984_2,574905,1391,0,noHate,He dissappeared somewhere and I thought nothing of it .,0
14676565_2,578717,1371,0,noHate,Ian 's arguments wins hands down  you lose sucker .,0
31442389_3,572414,1346,0,noHate,And all those holes below 40000 feet are filled with oil instead of water .,0
30623542_3,607125,1362,0,noHate,We live in a very mixed neighborhood and my son always gravitates toward the other white kids on the playground .,0
31769426_1,633673,1363,0,noHate,Im not a girl  but i am a 17 year old Skin from Canada .,0
14282087_1,577391,1380,0,noHate,I guess we will never know until we try  we may surprise ourselfs !,0
30745591_1,577059,1354,0,noHate,Not this again . As far as I 'm concerned  it 's just a photo of inmates burning clothes of typhus victims  not corpses .,0
14037160_1,579024,1387,0,noHate,Thank you .,0
14299539_4,572095,1380,0,noHate,http://kalispell.craigslist.orghttp://www.mountaintrader.com/http://www2.dailyinterlake.com/classifieds/,0
13601312_1,587044,1393,0,noHate,I'm back and I hope that Teárlach is too or at least that JJT brave enugh to tell me who did it .,0
31772119_1,633801,1363,0,noHate,Hey everyone I would like to get together with some people from my state that are like me .,0
14267354_1,572095,1380,0,noHate,Bighorn - YouTube First Run in Whitefish - Montana - Skifahren in den Rockies mit skiStern.de - Skireisen und mehr ...,0
30773831_7,575906,1362,0,noHate,2 .,0
14270200_2,599136,1380,0,noHate,Missouri is very cheap I have lived her like I said most of my life you can get 130 acres  with a 4 bedroom house  barns  ponds and woods for 97000 in southern Missouri .,0
14075992_1,581372,1383,0,noHate,If there are  they hide or do n't know Stormfront .,0
13494117_6,580901,1395,0,noHate,Thus they have the title as the fattest people in the world .,0
30399393_1,735391,1362,0,noHate,This is another tool that you will need not that im a expert god knows I only have that ged to fall back on .,0
13843271_1,590810,1391,0,noHate,I had a few problems too but then again I had a few problems with some of us Irish as well  so ca n't complain,0
14097927_1,577372,1381,0,noHate,Yes most certainly now you need to recruit more of you friends an such to join Stormfront and help our movement !,0
